Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,Average Typical Weekday,3:58 AM,6:33 PM
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,Average Typical Saturday,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,Average Typical Sunday,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,Annual Total,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DT,PT,Average Weekday - AM Peak,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DT,PT,Average Weekday - Midday,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DT,PT,Average Weekday - PM Peak,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DT,PT,Average Weekday - Other,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DT,PT,Average Typical Weekday,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DT,PT,Average Typical Saturday,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DT,PT,Average Typical Sunday,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DT,PT,Annual Total,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,7:00 AM,11:55 AM
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,Average Weekday - Midday,11:55 AM,3:00 PM
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,5:00 PM
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:35 AM,10:15 PM
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,Average Typical Saturday,6:27 AM,9:15 PM
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,Average Typical Sunday,6:20 AM,6:50 PM
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,Annual Total,,
3R04-001,Butler Transit  Authority,Reduced Reporter,Urban,CB,PT,Annual Total,,
3R04-001,Butler Transit  Authority,Reduced Reporter,Urban,DR,PT,Annual Total,,
3R04-001,Butler Transit  Authority,Reduced Reporter,Urban,MB,PT,Annual Total,,
3R04-002,County of Carbon,Reduced Reporter,Urban,DR,PT,Annual Total,,
3R04-002,County of Carbon,Reduced Reporter,Urban,MB,PT,Annual Total,,
,City of Suffolk,Reduced Reporter,Urban,DR,PT,Annual Total,,
,City of Suffolk,Reduced Reporter,Urban,MB,PT,Annual Total,,
,New River Transit Authority,Reduced Reporter,Urban,MB,PT,Annual Total,,
,City of Radford,Reduced Reporter,Urban,MB,PT,Annual Total,,
,City of Baltimore,Full Reporter,Urban,FB,PT,Average Weekday - AM Peak,6:00 AM,11:00 AM
,City of Baltimore,Full Reporter,Urban,FB,PT,Average Weekday - Midday,11:00 AM,2:30 PM
,City of Baltimore,Full Reporter,Urban,FB,PT,Average Weekday - PM Peak,2:30 PM,8:00 PM
,City of Baltimore,Full Reporter,Urban,FB,PT,Average Weekday - Other,,
,City of Baltimore,Full Reporter,Urban,FB,PT,Average Typical Weekday,6:00 AM,8:00 PM
,City of Baltimore,Full Reporter,Urban,FB,PT,Average Typical Saturday,,
,City of Baltimore,Full Reporter,Urban,FB,PT,Average Typical Sunday,,
,City of Baltimore,Full Reporter,Urban,FB,PT,Annual Total,,
,City of Baltimore,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,7:00 AM,9:00 AM
,City of Baltimore,Full Reporter,Urban,MB,PT,Average Weekday - Midday,9:00 AM,3:00 PM
,City of Baltimore,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,3:00 PM,8:00 PM
,City of Baltimore,Full Reporter,Urban,MB,PT,Average Weekday - Other,,
,City of Baltimore,Full Reporter,Urban,MB,PT,Average Typical Weekday,7:00 AM,8:00 PM
,City of Baltimore,Full Reporter,Urban,MB,PT,Average Typical Saturday,9:00 AM,12:00 AM
,City of Baltimore,Full Reporter,Urban,MB,PT,Average Typical Sunday,9:00 AM,12:00 AM
,City of Baltimore,Full Reporter,Urban,MB,PT,Annual Total,,
,South Central Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
,South Central Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
,South Central Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
,South Central Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
,South Central Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Weekday,6:00 AM,7:00 PM
,South Central Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Saturday,,
,South Central Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Sunday,,
,South Central Transit Authority,Full Reporter,Urban,DR,DO,Annual Total,,
,South Central Transit Authority,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
,South Central Transit Authority,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
,South Central Transit Authority,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
,South Central Transit Authority,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
,South Central Transit Authority,Full Reporter,Urban,DR,PT,Average Typical Weekday,12:01 AM,11:59 PM
,South Central Transit Authority,Full Reporter,Urban,DR,PT,Average Typical Saturday,12:01 AM,11:59 PM
,South Central Transit Authority,Full Reporter,Urban,DR,PT,Average Typical Sunday,12:01 AM,11:59 PM
,South Central Transit Authority,Full Reporter,Urban,DR,PT,Annual Total,,
,South Central Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM
,South Central Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM
,South Central Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:00 PM
,South Central Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
,South Central Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Weekday,4:40 AM,12:05 AM
,South Central Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Saturday,4:40 AM,12:05 AM
,South Central Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Sunday,7:20 AM,7:00 PM
,South Central Transit Authority,Full Reporter,Urban,MB,DO,Annual Total,,
,York County,Reduced Reporter,Urban,MB,DO,Annual Total,,
3113,Central Shenandoah Planning District Commission,Reduced Reporter,Urban,DR,PT,Annual Total,,
3113,Central Shenandoah Planning District Commission,Reduced Reporter,Urban,MB,PT,Annual Total,,
,Airport Corridor Transportation Association,Reduced Reporter,Urban,DR,PT,Annual Total,,
3R03-008,"Garrett County Community Action Committee, Inc",Rural Reporter,Rural,DR,DO,Annual Total,,
3R03-010,Baltimore County Department of Aging,Rural Reporter,Rural,DR,DO,Annual Total,,
3R03-026,Mayor and City Council Town of Ocean City,Rural Reporter,Rural,DR,DO,Annual Total,,
3R03-026,Mayor and City Council Town of Ocean City,Rural Reporter,Rural,MB,DO,Annual Total,,
3R03-019,Dorchester County Council,Rural Reporter,Rural,DR,DO,Annual Total,,
3R03-019,Dorchester County Council,Rural Reporter,Rural,MB,DO,Annual Total,,
3R03-045,"Bayrunners, Inc",Rural Reporter,Rural,,,Annual Total,,
3R03-027,"The County Commissioners of Caroline County, Maryland",Rural Reporter,Rural,DR,DO,Annual Total,,
3R03-027,"The County Commissioners of Caroline County, Maryland",Rural Reporter,Rural,MB,DO,Annual Total,,
3R03-002,Queen Anne's County Department of Aging,Rural Reporter,Rural,DR,DO,Annual Total,,
3R03-002,Queen Anne's County Department of Aging,Rural Reporter,Rural,MB,DO,Annual Total,,
7R03-038,"Greyhound Lines, Inc.",Rural Reporter,Rural,,,Annual Total,,
3R04-004,Borough of Mt. Carmel,Rural Reporter,Rural,MB,PT,Annual Total,,
3R04-007,Warren County Transit Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
3R04-007,Warren County Transit Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
3R04-006,Schuylkill Transportation System,Rural Reporter,Rural,DR,DO,Annual Total,,
3R04-006,Schuylkill Transportation System,Rural Reporter,Rural,MB,DO,Annual Total,,
3R04-005,New Castle Area Transit Authority,Rural Reporter,Rural,CB,DO,Annual Total,,
3R04-005,New Castle Area Transit Authority,Rural Reporter,Rural,DR,PT,Annual Total,,
3R04-005,New Castle Area Transit Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
3R04-025,Susquehanna Transit Company,Rural Reporter,Rural,,,Annual Total,,
3R04-017,Endless Mountains Transportation Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
3R04-017,Endless Mountains Transportation Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
3R04-026,Myers Coach Lines,Rural Reporter,Rural,,,Annual Total,,
3R04-008,Indiana County Transit Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
3R04-008,Indiana County Transit Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
3R04-015,Crawford Area Transportation Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
3R04-015,Crawford Area Transportation Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
3R04-013,Mid-County Transit Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
3R04-013,Mid-County Transit Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
3R04-019,Area Transportation Authority of North Central PA,Rural Reporter,Rural,DR,DO,Annual Total,,
3R04-019,Area Transportation Authority of North Central PA,Rural Reporter,Rural,MB,DO,Annual Total,,
3R04-019,Area Transportation Authority of North Central PA,Rural Reporter,Rural,VP,DO,Annual Total,,
2R02-079,Intercity - Fullington Trailways,Rural Reporter,Rural,,,Annual Total,,
7R03-038,"Greyhound Lines, Inc.",Rural Reporter,Rural,,,Annual Total,,
3R05-014,Central West Virginia Transit Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
3R05-014,Central West Virginia Transit Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
3R05-013,Bluefield Area Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
3R05-013,Bluefield Area Transit,Rural Reporter,Rural,MB,DO,Annual Total,,
3R05-023,Randolph County Senior Center ,Rural Reporter,Rural,DR,DO,Annual Total,,
3R05-023,Randolph County Senior Center ,Rural Reporter,Rural,MB,DO,Annual Total,,
3R05-018,Potomac Valley Transit Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
3R05-018,Potomac Valley Transit Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
3R05-016,Barbour Co. Senior Center ,Rural Reporter,Rural,DR,DO,Annual Total,,
3R05-016,Barbour Co. Senior Center ,Rural Reporter,Rural,MB,DO,Annual Total,,
3R05-017,Mountain Transit Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
3R05-017,Mountain Transit Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
3R05-015,Fairmont Marion County Transit Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
3R05-015,Fairmont Marion County Transit Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
3R05-020,Little Kanawha Transit Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
3R05-021,Tri River Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
3R05-021,Tri River Transit,Rural Reporter,Rural,MB,DO,Annual Total,,
3R05-019,"Preston County Sr. Cit, Inc. ",Rural Reporter,Rural,DR,DO,Annual Total,,
3R05-019,"Preston County Sr. Cit, Inc. ",Rural Reporter,Rural,MB,DO,Annual Total,,
, Sistersville Ferry ,Rural Reporter,Rural,FB,DO,Annual Total,,
3R05-027,Baron's Bus Inc.,Rural Reporter,Rural,,,Annual Total,,
3069,City of Danville Mass Transit System,Rural Reporter,Rural,DR,DO,Annual Total,,
3069,City of Danville Mass Transit System,Rural Reporter,Rural,MB,DO,Annual Total,,
3R06-011,Accomack-Northhampton Transportation District Comm,Rural Reporter,Rural,DR,DO,Annual Total,,
3R06-011,Accomack-Northhampton Transportation District Comm,Rural Reporter,Rural,MB,DO,Annual Total,,
3R06-020,Pulaski Area Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
3R06-044,Virginia Regional Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
3R06-044,Virginia Regional Transit,Rural Reporter,Rural,MB,DO,Annual Total,,
3R06-003,Mountain Empire Older Citizens Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
3R06-018,Lake Area Bus,Rural Reporter,Rural,DR,DO,Annual Total,,
3R06-012,Town of Chincoteague,Rural Reporter,Rural,MB,DO,Annual Total,,
3R06-005,Greene Co. Transit Inc.,Rural Reporter,Rural,DR,DO,Annual Total,,
3R06-051,Town of Altavista,Rural Reporter,Rural,MB,DO,Annual Total,,
3R06-004,Town of Bluefield/Graham Transit,Rural Reporter,Rural,MB,DO,Annual Total,,
3R06-013,Farmville Area Bus,Rural Reporter,Rural,DR,DO,Annual Total,,
3R06-013,Farmville Area Bus,Rural Reporter,Rural,MB,DO,Annual Total,,
3R06-015,Bay Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
3R06-001,Four County Transit,Rural Reporter,Rural,MB,DO,Annual Total,,
3R06-021,"Unified Human Services Transportation Systems, Inc",Rural Reporter,Rural,DR,DO,Annual Total,,
3R06-016,Blackstone Area Bus Service,Rural Reporter,Rural,MB,DO,Annual Total,,
,Greensville Emporia Transit System,Rural Reporter,Rural,MB,DO,Annual Total,,
,"Dillion's Bus Service, Inc.",Rural Reporter,Rural,,,Annual Total,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Average Typical Weekday,4:15 AM,12:45 AM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Average Typical Saturday,5:30 AM,12:40 AM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Average Typical Sunday,8:30 AM,8:35 PM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Annual Total,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,Average Typical Weekday,4:00 AM,8:00 PM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,Average Typical Saturday,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,Average Typical Sunday,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,Annual Total,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,Average Weekday - AM Peak,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,Average Weekday - Midday,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,Average Weekday - PM Peak,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,Average Weekday - Other,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,Average Typical Weekday,8:30 AM,7:30 PM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,Average Typical Saturday,8:30 AM,7:30 PM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,Average Typical Sunday,8:30 AM,7:30 PM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,Annual Total,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,4:15 AM,9:00 AM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,7:00 PM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,Average Typical Weekday,4:15 AM,12:45 AM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,Average Typical Saturday,5:30 AM,12:40 AM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,Average Typical Sunday,9:00 AM,8:35 PM
4001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,Annual Total,,
4002,City of Knoxville,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
4002,City of Knoxville,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
4002,City of Knoxville,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
4002,City of Knoxville,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
4002,City of Knoxville,Full Reporter,Urban,DR,DO,Average Typical Weekday,5:10 AM,11:04 PM
4002,City of Knoxville,Full Reporter,Urban,DR,DO,Average Typical Saturday,6:10 AM,10:59 PM
4002,City of Knoxville,Full Reporter,Urban,DR,DO,Average Typical Sunday,8:09 AM,6:30 PM
